Venue type,Media owner,Screen ID,Unit ID,Screen name,Screen latitude,Screen longitude,Screen width (px),Screen height (px),Physical screen count,Dimensions (W x H),Aspect ratio,Orientation,Site name,Site location (city),Site region (state),Spot length,Allowed languages,Allow Image,Allow Video,Zip code,Country
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_40051,21198307,SA_BST_A_TF_40051_Bt Timah Rd_Balmoral Plaza,1.31646,103.83575,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_40051_A,SA_BST_40051_A,Goodwood Park,10,All / Universal,Yes,No,259708,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_5012,21198308,SA_BST_C_TF_5012_Eu Tong Sen St._Before Pearl's Hill Terr,1.28147,103.84082,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5012_C,SA_BST_5012_C,People'S Park,10,All / Universal,Yes,No,59820,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5019,21198309,SA_BST_A_TF_5019_New Bridge Road_After Duxton Plain Park,1.28123,103.84111,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5019_A,SA_BST_5019_A,Chinatown,10,All / Universal,Yes,No,88757,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5039,21198310,SA_BST_A_TF_5039_New Bridge Road_New Bridge Centre,1.2829,103.84251,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5039_A,SA_BST_5039_A,Chinatown,10,All / Universal,Yes,No,50336,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_3019,21198311,SA_BST_C_TF_3019_Collyer Quay_One Bayfront,1.28332,103.85284,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3019_C-Parallel,SA_BST_3019_C-Parallel,Clifford Pier,10,All / Universal,Yes,No,49325,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D-Parallel_PF_3019,21198312,SA_BST_D_PF_3019_Collyer Quay_One Bayfront,1.28332,103.85283,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3019_D-Parallel,SA_BST_3019_D-Parallel,Clifford Pier,10,All / Universal,Yes,Yes,49325,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_6069,21198313,SA_BST_A_TF_6069_Outram Road_After Furama RiverFront,1.2863,103.83498,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6069_A,SA_BST_6069_A,Pearl'S Hill,10,All / Universal,Yes,No,169051,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5419,21198316,SA_BST_A_TF_5419_Tanjong Pagar Road_The Amara,1.27486,103.84322,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5419_A,SA_BST_5419_A,Anson,10,All / Universal,Yes,No,79027,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5651,21198321,SA_BST_A_TF_5651_Tanjong Pagar Road_Opposite Fuji Xerox Towers,1.27325,103.84307,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5651_A,SA_BST_5651_A,Anson,10,All / Universal,Yes,No,89057,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_5199,21198322,SA_BST_C-Parallel_TF_5199_South Bridge Road Road_Opposite Hong Lim Complex,1.28451,103.84669,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5199_C-Parallel,SA_BST_5199_C-Parallel,China Square,10,All / Universal,Yes,No,48421,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D-Parallel_PF_5199,21198323,SA_BST_D-Parallel_PF_5199_South Bridge Road Road_Opposite Hong Lim Complex,1.28451,103.84668,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5199_D-Parallel,SA_BST_5199_D-Parallel,China Square,10,All / Universal,Yes,Yes,48421,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8079,21198325,SA_BST_A_TF_8079_Sch of the Arts_Prinsep St,1.29911,103.84902,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8079_A,SA_BST_8079_A,Dhoby Ghaut,10,All / Universal,Yes,No,227968,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8031,21198329,SA_BST_A_TF_8031_Penang Road_Dhoby Ghaut Station Exit B,1.29839,103.84524,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8031_A,SA_BST_8031_A,Dhoby Ghaut,10,All / Universal,Yes,No,238459,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_8121,21198330,SA_BST_A_TF_8121_Somerset Road_Somerset MRT Station,1.30028,103.83883,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8121_A,SA_BST_8121_A,Somerset,10,All / Universal,Yes,No,238162,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_8121,21198331,SA_BST_B_PF_8121_Somerset Road_Somerset MRT Station,1.30028,103.83882,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_8121_B,SA_BST_8121_B,Somerset,10,All / Universal,Yes,Yes,238162,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9059,21198333,SA_BST_A_TF_9059_Grange Road_Somerset Youth Park,1.30048,103.83625,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9059_A,SA_BST_9059_A,Somerset,10,All / Universal,Yes,No,238166,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_9059,21198334,SA_BST_B_PF_9059_Grange Road_Somerset Youth Park,1.30048,103.83624,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9059_B,SA_BST_9059_B,Somerset,10,All / Universal,Yes,Yes,238166,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_9011,21198335,SA_BST_C_TF_9011_Orchard Turn_Opposite Ngee Ann City,1.30211,103.83432,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9011_C,SA_BST_9011_C,Boulevard,10,All / Universal,Yes,No,238873,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B-Parallel_PF_2169,21198339,SA_BST_B-Parallel_PF_2169_Temasek Avenue_Promenade MRT Station Exit B,1.29327,103.86065,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2169_B-Parallel,SA_BST_2169_B-Parallel,Marina Centre,10,All / Universal,Yes,Yes,39190,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_3511,21198340,SA_BST_C_TF_3511_Bayfront Avenue_After Bayfront Station Exit E,1.28194,103.85893,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3511_C,SA_BST_3511_C,Bayfront Subzone,10,All / Universal,Yes,No,18957,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3041,21198342,SA_BST_A_TF_3041_Cross Street_Telok Ayer Station Exit A,1.28197,103.84873,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3041_A,SA_BST_3041_A,Chinatown,10,All / Universal,Yes,No,48416,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_3041,21198343,SA_BST_B_PF_3041_Cross Street_Telok Ayer Station Exit A,1.28197,103.84872,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3041_B,SA_BST_3041_B,Chinatown,10,All / Universal,Yes,Yes,48416,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3111,21198354,SA_BST_A_TF_3111_Robinson Road_After Capital Tower,1.27788,103.84812,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3111_A,SA_BST_3111_A,Cecil,10,All / Universal,Yes,No,68909,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_3111,21198355,SA_BST_B_PF_3111_Robinson Road_After Capital Tower,1.27788,103.84811,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3111_B,SA_BST_3111_B,Cecil,10,All / Universal,Yes,Yes,68909,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_5022,21198356,SA_BST_A_TF_5022_Eu Tong Sen Street_After Chinatown MRT Station Exit D,1.28573,103.8444,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5022_A,SA_BST_5022_A,Pearl'S Hill,10,All / Universal,Yes,No,58357,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_B_PF_5022,21198357,SA_BST_B_PF_5022_Eu Tong Sen Street_After Chinatown MRT Station Exit D,1.28573,103.84439,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5022_B,SA_BST_5022_B,Pearl'S Hill,10,All / Universal,Yes,Yes,58357,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_66271,21198361,SA_BST_C_TF_66271_Serangoon Garden Way_Serangoon Garden Circus,1.36402,103.86582,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_66271_C,SA_BST_66271_C,Serangoon Garden,10,All / Universal,Yes,No,555960,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_66379,21198364,SA_BST_A_TF_66379_Hougang Ave 8_Block 206,1.35339,103.87285,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_66379_A,SA_BST_66379_A,Serangoon Central,10,All / Universal,Yes,No,550206,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_28649,21198370,SA_BST_A_TF_28649_Toh Guan Road_Block 286A,1.33901,103.74603,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28649_A,SA_BST_28649_A,Toh Guan,10,All / Universal,Yes,No,600284,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_28659,21198371,SA_BST_C_TF_28659_Toh Guan Rd_IMM Bldg,1.33451,103.74767,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28659_C,SA_BST_28659_C,Toh Guan,10,All / Universal,Yes,No,609601,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_28301,21198372,SA_BST_A_TF_28301_Jurong Gateway Rd_Blk 131,1.33473,103.7403,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28301_A,SA_BST_28301_A,Jurong Gateway,10,All / Universal,Yes,No,600131,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59181,21198379,SA_BST_A_TF_59181_Yishun Ave 9_Opposite Block 245,1.43416,103.84218,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59181_A,SA_BST_59181_A,Yishun East,10,All / Universal,Yes,No,760317,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_54359,21198380,SA_BST_C_TF_54359_Ang Mo Kio Avenue 5_Block 502,1.37615,103.84999,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_54359_C,SA_BST_54359_C,Cheng San,10,All / Universal,Yes,No,560502,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_59079,21198381,SA_BST_A_TF_59079_Yishun Ave 2_Yishun MRT Station,1.42931,103.83518,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59079_A,SA_BST_59079_A,Yishun West,10,All / Universal,Yes,No,769093,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_11361,21198385,SA_BST_A_TF_11361_North Buona Vista Rd_Buona Vista Stn Exit C,1.3065,103.79054,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_11361_A,SA_BST_11361_A,One North,10,All / Universal,Yes,No,139350,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_44539,21198387,SA_BST_A_TF_44539_Choa Chu Kang Ave 4_Lot 1 Shoppers' Mall,1.38461,103.74499,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_44539_A,SA_BST_44539_A,Choa Chu Kang Central,10,All / Universal,Yes,No,689812,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_44141,21198389,SA_BST_A_TF_44141_Choa Chu Kang Rd_Phoenix Stn,1.37835,103.75773,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_44141_A,SA_BST_44141_A,Teck Whye,10,All / Universal,Yes,No,689483,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_5049,21198396,SA_BST_C_TF_5049_New Bridge Road_Chinatown Point,1.28531,103.84455,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5049_C,SA_BST_5049_C,China Square,10,All / Universal,Yes,No,59413,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_D_PF_5049,21198397,SA_BST_D_PF_5049_New Bridge Road_Chinatown Point,1.28531,103.84454,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_5049_D,SA_BST_5049_D,China Square,10,All / Universal,Yes,Yes,59413,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3509,21198399,SA_BST_A_TF_3509_Bayfront Ave_Bayfront Stn Exit B/MBS,1.28321,103.8601,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3509_A,SA_BST_3509_A,Bayfront Subzone,10,All / Universal,Yes,No,18971,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_76229,21198400,SA_BST_C_TF_76229_Tampines Ave 7_Opposite Tampines East MRT Station,1.35613,103.95349,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76229_C,SA_BST_76229_C,Tampines East,10,All / Universal,Yes,No,521229,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_62131,21198402,SA_BST_A_TF_62131_Upper Serangoon Rd_S'goon Stn Exit H,1.34911,103.87295,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_62131_A,SA_BST_62131_A,Serangoon Central,10,All / Universal,Yes,No,534801,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_44299,21198403,SA_BST_A_TF_44299_Teck Whye Ave_Choa Chu Kang Polyclinic,1.38152,103.7514,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_44299_A,SA_BST_44299_A,Teck Whye,10,All / Universal,Yes,No,680131,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3129,21198408,SA_BST_A_TF_3129_Shenton Way_UIC Building,1.2779,103.84965,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3129_A,SA_BST_3129_A,Cecil,10,All / Universal,Yes,No,68808,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_82069,21198412,SA_BST_A_TF_82069_Changi Rd_Aft Lor 106 Changi,1.31709,103.90295,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_82069_A,SA_BST_82069_A,Geylang East,10,All / Universal,Yes,No,419730,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_82011,21198414,SA_BST_A_TF_82011_Sims Ave_Aft Paya Lebar Quarter,1.31743,103.89523,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_82011_A-Parallel,SA_BST_82011_A-Parallel,Geylang East,10,All / Universal,Yes,No,408533,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_84471,21198420,SA_BST_A_TF_84471_Bedok Reservoir Rd_Blk 745,1.33733,103.92199,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_84471_A-Parallel,SA_BST_84471_A-Parallel,Bedok Reservoir,10,All / Universal,Yes,No,470745,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_84031,21198421,SA_BST_A_TF_84031_New upper Changi Rd_Bedok Stn Exit B,1.32428,103.93003,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_84031_A,SA_BST_84031_A,Bedok North,10,All / Universal,Yes,No,465498,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_3501,21198425,SA_BST_C_TF_3501_Bayfront Ave_Marina Bay Sands Theatre,1.28515,103.86061,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3501_C,SA_BST_3501_C,Bayfront Subzone,10,All / Universal,Yes,No,18971,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2161,21198426,SA_BST_C_TF_2161_Temasek Ave_Aft Promenade Stn Exit C,1.29281,103.86094,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2161_C,SA_BST_2161_C,Marina Centre,10,All / Universal,Yes,No,39194,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2119,21198427,SA_BST_C_TF_2119_Nicoll Highway_Opp War Memorial Pk,1.29188,103.85534,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2119_C,SA_BST_2119_C,Marina Centre,10,All / Universal,Yes,No,39393,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_6161,21198432,SA_BST_A_TF_6161_Havelock Rd_Blk 2,1.28899,103.84005,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6161_A,SA_BST_6161_A,Pearl'S Hill,10,All / Universal,Yes,No,163002,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2101,21198434,SA_BST_C_TF_2101_Raffles Ave_Aft S'pore Flyer,1.28935,103.86191,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2101_C,SA_BST_2101_C,Marina Centre,10,All / Universal,Yes,No,39803,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2159,21198435,SA_BST_C_TF_2159_Temasek Blvd_Opp Suntec Convention Ctr,1.29353,103.85838,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2159_C,SA_BST_2159_C,Marina Centre,10,All / Universal,Yes,No,38982,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_4251,21198437,SA_BST_C_TF_4251_Nth Boat Quay_Opp High St Ctr,1.28975,103.84886,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_4251_C,SA_BST_4251_C,City Hall,10,All / Universal,Yes,No,179094,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A-Parallel_TF_59429,21198439,SA_BST_A_TF_59429_Yishun Ring Rd_Blk 846,1.4174,103.83503,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_59429_A-Parallel,SA_BST_59429_A-Parallel,Yishun South,10,All / Universal,Yes,No,760849,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_2111,21198441,SA_BST_C_TF_2111_Esplanade Dr_Esplanade Bridge,1.29095,103.85453,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_2111_C,SA_BST_2111_C,City Hall,10,All / Universal,Yes,No,179682,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_44531,21198444,SA_BST_C_TF_44531_Choa Chu Kang Ave 4_Opp Choa Chu Kang Stn,1.38425,103.74453,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_44531_C,SA_BST_44531_C,Choa Chu Kang Central,10,All / Universal,Yes,No,689687,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_63211,21198446,SA_BST_A_TF_63211_Yio Chu Kang Rd_Blk 138,1.36816,103.87578,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_63211_A,SA_BST_63211_A,Serangoon Garden,10,All / Universal,Yes,No,550138,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C-Parallel_TF_6171,21198447,SA_BST_C_TF_6171_Upp Cross St_Opp State Ct,1.28607,103.84247,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_6171_C-Parallel,SA_BST_6171_C-Parallel,Pearl'S Hill,10,All / Universal,Yes,No,50034,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_66371,21198451,SA_BST_A_TF_66371_S'goon Ctrl_Blk 261,1.35383,103.87266,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_66371_A,SA_BST_66371_A,Serangoon Central,10,All / Universal,Yes,No,550261,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_3371,21198452,SA_BST_A_TF_3371_Marina Gdns Dr_Gdns by the Bay,1.2807,103.86672,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_3371_A,SA_BST_3371_A,Marina South,10,All / Universal,Yes,No,18953,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_19019,21198457,SA_BST_A_TF_19019_C'wealth Ave West_Blk 27,1.30808,103.78471,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_19019_A,SA_BST_19019_A,Ghim Moh,10,All / Universal,Yes,No,271029,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_66351,21198458,SA_BST_A_TF_66351_Serangoon Central_S'goon Stn Exit E,1.35049,103.87324,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_66351_A,SA_BST_66351_A,Serangoon Central,10,All / Universal,Yes,No,556083,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_28651,21198460,SA_BST_C_TF_28651_Toh Guan Rd_Opp IMM Bldg,1.33515,103.74794,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28651_C,SA_BST_28651_C,Toh Guan,10,All / Universal,Yes,No,608840,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_76051,21325522,SA_BST_A_TF_76051_Tampines Ave 5_Our Tampines Hub,1.35313,103.94126,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_76051_A,SA_BST_76051_A,Tampines West,10,English,Yes,No,528523,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_64111,21325524,SA_BST_A_TF_64111_Yio Chu Kang Rd_Opp Blk 953,1.37594,103.87684,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_64111_A,SA_BST_64111_A,Serangoon North,10,English,Yes,No,555853,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_67401,21325529,SA_BST_A_TF_67401_Sengkang East Way_Opp Sengkang Stn/Blk 260A,1.39294,103.89531,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_67401_A,SA_BST_67401_A,Sengkang Town Centre,10,All / Universal,Yes,No,541260,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_C_TF_28299,21325532,SA_BST_C_TF_28299_Jurong Town Hall_Blk 253,1.34462,103.73683,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_28299_C,SA_BST_28299_C,Yuhua East,10,All / Universal,Yes,No,600255,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_75239,21325533,SA_BST_A_TF_75239_Tampines Ave 1_Temasek Poly,1.34675,103.93257,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_75239_A,SA_BST_75239_A,Tampines West,10,All / Universal,Yes,No,529757,Singapore
Outdoor > Bus Shelters,Stellar Ace SG,SA_BST_A_TF_9048,21325540,SA_BST_A_TF_9048_Orchard Rd_Orchard Stn/Lucky Plaza,1.30389,103.8341,2160,3840,1,2160 x 3840,0.5625,Portrait,SA_BST_9048_A,SA_BST_9048_A,Boulevard,10,All / Universal,Yes,No,238863,Singapore
